Name,Address,Locality,Region,Postal Code,Telephone,Website,Category
Alabama Piano Gallery,1425 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-3331,http://www.alabamapianogallery.com,Pianos & OrgansMusical Instruments
Larry Russo Piano Studio,1501 Yorkmont Cir,"Vestavia, ",AL,35226,(205) 823-3232,NA,Music Instruction-Instrumental
G-Clef Notes Music Academy,2508 Mallard Square,"Birmingham, ",AL,35216,(205) 563-8238,NA,Recording Service-Sound & Video
Buddy Gray Music Center,1480 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-0482,NA,"Pianos & Organ-Tuning, Repair &..."
Piano Barn,2998 Phillips Rd,"Bessemer, ",AL,35022,(205) 441-4038,NA,"Pianos & Organ-Tuning, Repair &..."
Homewood Note's Music Lessons,101 Leaf Lake Blvd,"Birmingham, ",AL,35211,(205) 317-3796,NA,Music Instruction-Instrumental
Duke School of Music,201-D Yeager Parkway,"Pelham, ",AL,35124,(205) 434-0599,http://www.frettedfingers.com,Bands & Orchestras
Bob Franklin Organ Service,411 Chadwick Cir,"Helena, ",AL,35080,(205) 444-0112,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama Piano Craftsmen,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 492-2238,NA,"Pianos & Organ-Tuning, Repair &..."
Harrell Restorations,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 681-2422,NA,"Pianos & Organ-Tuning, Repair &..."
Jennifer's Piano Studio,655 Mountain View Ln,"Columbiana, ",AL,35051,(205) 434-3494,http://www.jenniferspiano.com,Music Instruction-Instrumental
McCormick Piano Tuning & Repair,PO 1218,"Sumiton, ",AL,35148,(205) 531-9437,NA,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified,1370 Long Leaf Trl,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Ellis Piano & Organ Inc,NA,NA,NA,NA,NA,NA,NA
Musicrafts,13267 State Highway 160,"Cleveland, ",AL,35049,(205) 559-7414,http://www.rmtoriginals.com,"Pianos & Organ-Tuning, Repair &..."
RON NOLAN PIANO TUNING & REPAIR,NA,NA,NA,NA,(251) 661-0082,NA,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,NA,NA,NA,NA,(800) 341-2787,http://www.artsmusicshop.com,Musical Instruments
Spicers Music,2140 E University Dr,"Auburn, ",AL,36830,(334) 329-7529,http://www.spicersmusic.com,Music SheetMusic Stores
Tom Gilmore Piano Service,NA,"Gadsden, ",AL,35901,(256) 547-8420,NA,Pianos & OrgansMusical Instruments
Baker Piano & Music Co,211 Broad St,"Gadsden, ",AL,35901,(256) 546-4038,NA,Pianos & OrgansMusic Sheet
Alabama City Oden Piano Co,108 N 26th St,"Gadsden, ",AL,35904,(256) 547-6333,http://odenmusicandbllards.com,Pianos & OrgansMusical Instruments
"Oden Music, Inc.",108 N 26th St,"Gadsden, ",AL,35904,(256) 547-6333,NA,Musical InstrumentsPianos & Organs
Alabama City Billiard Co,108 N 26th St,"Gadsden, ",AL,35904,(256) 251-5487,http://odenmusicandbilliards.com,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Music,748 Forrest Ave,"Gadsden, ",AL,35901,(256) 547-3311,NA,"Pianos & Organ-Tuning, Repair &..."
2565059215,7445 Scenic Highway,"Gadsden, ",AL,35904,(256) 399-7821,NA,"Pianos & Organ-Tuning, Repair &..."
Gambill's Piano Tuning & Rpr,2171 Poplar Springs Rd,"Buchanan, ",GA,30113,(770) 574-5758,http://gambillpianoservice.com,"Pianos & Organ-Tuning, Repair &..."
Carrell Music,1040 Sumatanga Rd,"Gallant, ",AL,35972,(205) 338-2313,http://carrellmusic.com,"Pianos & Organ-Tuning, Repair &..."
McCormick Piano Tuning & Repair,PO 1218,"Sumiton, ",AL,35148,(205) 531-9437,NA,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified,1370 Long Leaf Trl,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,NA,NA,NA,NA,(205) 582-0847,http://www.artsmusicshop.com/,Musical Instruments
Forbes Piano And Organ Company,3048 Independence Dr,"Birmingham, ",AL,35209,(205) 879-4154,http://www.domains.googlesyndication.com/apps/domainpark/domainpark.cgi?hl=&client=&domain_name=ww2.forbesorgan.com&output=html&channel=,Pianos & OrgansMusical Instruments
D-Keys Lessons,3833 12th Ct S Apt A-2,"Birmingham, ",AL,35222,(218) 499-9024,NA,Music Instruction-Instrumental
Alabama Piano Craftsmen,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 492-2238,NA,"Pianos & Organ-Tuning, Repair &..."
Harrell Restorations,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 681-2422,NA,"Pianos & Organ-Tuning, Repair &..."
Homewood Note's Music Lessons,101 Leaf Lake Blvd,"Birmingham, ",AL,35211,(205) 317-3796,NA,Music Instruction-Instrumental
Jennifer's Piano Studio,655 Mountain View Ln,"Columbiana, ",AL,35051,(205) 434-3494,http://www.jenniferspiano.com,Music Instruction-Instrumental
Duke School of Music,201-D Yeager Parkway,"Pelham, ",AL,35124,(205) 434-0599,http://www.frettedfingers.com,Bands & Orchestras
Bob Franklin Organ Service,411 Chadwick Cir,"Helena, ",AL,35080,(205) 444-0112,NA,"Pianos & Organ-Tuning, Repair &..."
Piano Barn,2998 Phillips Rd,"Bessemer, ",AL,35022,(205) 441-4038,NA,"Pianos & Organ-Tuning, Repair &..."
Glasgow Piano Services,NA,NA,NA,NA,(334) 272-2444,http://www.glasgowpianoservices.com,Pianos & Organs
Art's Music Shop Inc,NA,NA,NA,NA,(334) 271-2787,http://www.artsmusicshop.com,Musical Instruments
Glasgow Piano Services,NA,NA,NA,NA,NA,NA,NA
Music Corner,6004 Highway 96,"Fayette, ",AL,35555,(205) 932-6021,NA,Music Sheet
McCormick Piano Tuning & Repair,PO 1218,"Sumiton, ",AL,35148,(205) 531-9437,NA,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified,1370 Long Leaf Trl,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,NA,NA,NA,NA,(205) 582-0847,http://www.artsmusicshop.com/,Musical Instruments
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
North Alabama Piano Tuning,4328 Highway 48,"Russellville, ",AL,35654,(256) 335-1820,NA,"Pianos & Organ-Tuning, Repair &..."
Spicers Music,2140 E University Dr,"Auburn, ",AL,36830,(334) 329-7529,http://www.spicersmusic.com,Music SheetMusic Stores
The Piano Man,286 Daffodil Ct,"Millbrook, ",AL,36054,(334) 569-9662,http://www.pianoman.net,"Pianos & Organ-Tuning, Repair &..."
Jennifer's Piano Studio,655 Mountain View Ln,"Columbiana, ",AL,35051,(205) 434-3494,http://www.jenniferspiano.com,Music Instruction-Instrumental
The Piano Man,Drive,"Millbrook, ",AL,36054,(334) 569-9662,http://www.pianoman.net/al,Piano Parts & Supplies
Music Corner,6004 Highway 96,"Fayette, ",AL,35555,(205) 932-6021,NA,Music Sheet
Buddy Gray Music Center,NA,"Vestavia Hills, ",AL,35405,(205) 822-0482,NA,Pianos & OrgansFlooring Contractors
Buddy Gray Piano Tuning,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,NA,Pianos & OrgansMusical Instruments
Huggins Piano Service,3718 32nd St,"Tuscaloosa, ",AL,35401,(205) 349-1872,NA,Pianos & OrgansMusical Instruments
Alabama Music,2450 Mall Rd,"Florence, ",AL,35630,(256) 764-3932,NA,Musical Instrument Supplies &...
Kimbrell Reed Organ & Player Piano Restorations,240 S Royal Ave,"Florence, ",AL,35630,(256) 767-7177,http://www.playerpianopumporganrestorations.com,Musical Instruments-Repair
Patterson Group,3218 Huntsville Rd,"Florence, ",AL,35630,(256) 767-7324,NA,"Pianos & Organ-Tuning, Repair &..."
Clete Hardiman Piano Service,309 N Military St,"Loretto, ",TN,38469,(931) 853-5009,NA,"Pianos & Organ-Tuning, Repair &..."
North Alabama Piano Tuning,4328 Highway 48,"Russellville, ",AL,35654,(256) 335-1820,NA,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Music Center,NA,"Vestavia Hills, ",AL,35405,(205) 822-0482,NA,Flooring Installation Equipment &...
Dove Electronics Certified Organ & Keyboard Service,NA,NA,NA,NA,(205) 647-1511,NA,Musical Instruments-Repair
Kannon Piano Service,NA,"Moody, ",AL,35004,(205) 960-8583,NA,"Pianos & Organ-Tuning, Repair &..."
Piano Tuner/ Techician,NA,"Birmingham, ",AL,35217,(205) 480-5583,NA,"Pianos & Organ-Tuning, Repair &..."
Robertson Piano,NA,NA,NA,NA,(205) 693-9963,http://www.robertsonpianotuning.com,"Pianos & Organ-Tuning, Repair &..."
Professional Results Piano Tuning,NA,NA,NA,NA,(205) 617-3936,http://proresultspiano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Artvisions Media Arts Associates,NA,"Homewood, ",AL,35209,(205) 945-8324,NA,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified Organ & Keyboard Service,NA,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified,1370 Long Leaf Trl,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama Piano Craftsmen,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 492-2238,NA,"Pianos & Organ-Tuning, Repair &..."
Harrell Restorations,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 681-2422,NA,"Pianos & Organ-Tuning, Repair &..."
Musicrafts,13267 State Highway 160,"Cleveland, ",AL,35049,(205) 559-7414,http://www.rmtoriginals.com,"Pianos & Organ-Tuning, Repair &..."
McCormick Piano Tuning & Repair,PO 1218,"Sumiton, ",AL,35148,(205) 531-9437,NA,"Pianos & Organ-Tuning, Repair &..."
Forbes Piano And Organ Company,3048 Independence Dr,"Birmingham, ",AL,35209,(205) 879-4154,http://www.domains.googlesyndication.com/apps/domainpark/domainpark.cgi?hl=&client=&domain_name=ww2.forbesorgan.com&output=html&channel=,Pianos & OrgansMusical Instruments
Music Plus & Piano,3833 Overton Manor Trl,"Vestavia, ",AL,35243,(205) 969-1443,NA,Pianos & Organs
D-Keys Lessons,3833 12th Ct S Apt A-2,"Birmingham, ",AL,35222,(218) 499-9024,NA,Music Instruction-Instrumental
Music Plus Voice,3833 Overton Manor Ln,"Vestavia, ",AL,35243,(205) 969-1443,NA,Music Instruction-Vocal
Professional Results Piano,3929 Rock Ridge Rd,"Irondale, ",AL,35210,(205) 617-3936,http://proresultsplano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Ellis Piano & Organ Inc,1550 Montgomery Hwy,"Birmingham, ",AL,35216,(205) 979-4463,http://www.ellispiano.com,Pianos & OrgansMusic SheetMusic Stores
Art's Music Shop Inc,4647 Highway 280,"Birmingham, ",AL,35242,(205) 995-8376,http://www.artsmusicshop.com,Pianos & Organs
Alabama Piano Gallery,1425 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-3331,http://www.alabamapianogallery.com,Pianos & OrgansMusical Instruments
Forbes Organ Company,2624 Acton Rd,"Vestavia, ",AL,35243,(205) 298-8007,NA,Pianos & Organs
Piano Barn,2998 Phillips Rd,"Bessemer, ",AL,35022,(205) 441-4038,NA,"Pianos & Organ-Tuning, Repair &..."
Larry Russo Piano Studio,1501 Yorkmont Cir,"Vestavia, ",AL,35226,(205) 823-3232,NA,Music Instruction-Instrumental
Homewood Note's Music Lessons,101 Leaf Lake Blvd,"Birmingham, ",AL,35211,(205) 317-3796,NA,Music Instruction-Instrumental
Bob Franklin Organ Service,411 Chadwick Cir,"Helena, ",AL,35080,(205) 444-0112,NA,"Pianos & Organ-Tuning, Repair &..."
G-Clef Notes Music Academy,2508 Mallard Square,"Birmingham, ",AL,35216,(205) 563-8238,NA,Recording Service-Sound & Video
Buddy Gray Music Center,1480 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-0482,NA,"Pianos & Organ-Tuning, Repair &..."
Ellis Piano & Organ Inc,NA,NA,NA,NA,NA,NA,NA
Dailey Piano Shop,1700 Headland Ave,"Dothan, ",AL,36303,(334) 792-0991,http://www.daileypianoshop.com,"Pianos & Organ-Tuning, Repair &..."
Whitman Computers & Music Inc.,2257 Montgomery Hwy.,"Dothan, ",AL,36303,(334) 794-5214,NA,Pianos & Organs
Latta Music Co,3332 W Main St,"Dothan, ",AL,36305,(334) 793-6011,http://www.lattamusic.com,Pianos & Organs
Tadlock Pianos & Organs,1510 Montgomery Hwy,"Dothan, ",AL,36303,(334) 793-5527,http://www.tadlockorgan.com,Pianos & Organs
A 440 Whitman Piano Tuning,2257 Montgomery Hwy,"Dothan, ",AL,36303,(334) 794-5214,http://www.whitmanmusic.com,Pianos & Organs
Dailey Piano Shop,807 Gonzales Dr,"Dothan, ",AL,36305,(334) 792-0991,http://www.daileypianoshop.com,Pianos & Organs
Whitman Furniture Restoration,2257 Montgomery Hwy,"Dothan, ",AL,36303,(334) 671-2274,http://www.whitmanmusic.com,Furniture Repair & Refinish
Glovers Piano Shop,13610 W US 84,"Newton, ",AL,36352,(334) 692-3810,NA,Pianos & Organs
Doug Piano Tuning & Repair,962 Enterprise Rd,"Colquitt, ",GA,39837,(229) 758-6542,NA,"Pianos & Organ-Tuning, Repair &..."
Latta Music Co,NA,NA,NA,NA,NA,NA,NA
Dyess Music Center,207 W Cumming Ave,"Opp, ",AL,36467,(334) 493-7413,NA,Music Sheet
Glovers Piano Shop,13610 W US 84,"Newton, ",AL,36352,(334) 692-3810,NA,"Pianos & Organ-Tuning, Repair &..."
Latta Music Co,NA,NA,NA,NA,(334) 793-6011,http://www.lattamusic.com,Pianos & Organs
Latta Music Co,NA,NA,NA,NA,NA,NA,NA
Spicers Music,2140 E University Dr,"Auburn, ",AL,36830,(334) 329-7529,http://www.spicersmusic.com,Music SheetMusic Stores
John Lee's Piano Repair,1074 Bartley Rd,"Lagrange, ",GA,30241,(706) 882-7502,NA,"Pianos & Organ-Tuning, Repair &..."
Jim Hill Piano Tuning & Repair,1350 Lee Road 208,"Phenix City, ",AL,36870,(334) 297-4702,http://www.hillpianoservice.com,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,NA,NA,NA,NA,(800) 341-2787,http://www.artsmusicshop.com,Musical Instruments
Piano Barn,2998 Phillips Rd,"Bessemer, ",AL,35022,(205) 441-4038,NA,"Pianos & Organ-Tuning, Repair &..."
Homewood Note's Music Lessons,101 Leaf Lake Blvd,"Birmingham, ",AL,35211,(205) 317-3796,NA,Music Instruction-Instrumental
Bob Franklin Organ Service,411 Chadwick Cir,"Helena, ",AL,35080,(205) 444-0112,NA,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Piano Tuning,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,NA,Pianos & OrgansMusical Instruments
Ellis Piano & Organ Inc,1550 Montgomery Hwy,"Birmingham, ",AL,35216,(205) 979-4463,http://www.ellispiano.com,Pianos & OrgansMusic SheetMusic Stores
Forbes Piano And Organ Company,3048 Independence Dr,"Birmingham, ",AL,35209,(205) 879-4154,http://www.domains.googlesyndication.com/apps/domainpark/domainpark.cgi?hl=&client=&domain_name=ww2.forbesorgan.com&output=html&channel=,Pianos & OrgansMusical Instruments
Alabama Piano Gallery,1425 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-3331,http://www.alabamapianogallery.com,Pianos & OrgansMusical Instruments
Forbes Organ Company,2624 Acton Rd,"Vestavia, ",AL,35243,(205) 298-8007,NA,Pianos & Organs
Larry Russo Piano Studio,1501 Yorkmont Cir,"Vestavia, ",AL,35226,(205) 823-3232,NA,Music Instruction-Instrumental
Duke School of Music,201-D Yeager Parkway,"Pelham, ",AL,35124,(205) 434-0599,http://www.frettedfingers.com,Bands & Orchestras
G-Clef Notes Music Academy,2508 Mallard Square,"Birmingham, ",AL,35216,(205) 563-8238,NA,Recording Service-Sound & Video
Gray Buddy Music Center,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,http://buddygrayfire.com,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Music Center,1480 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-0482,NA,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,4647 Highway 280,"Birmingham, ",AL,35242,(205) 582-0847,http://www.artsmusicshop.com/,Musical Instruments
Huggins Piano Service,3718 32nd St,"Tuscaloosa, ",AL,35401,(205) 349-1872,NA,Pianos & OrgansMusical Instruments
Music Plus & Piano,3833 Overton Manor Trl,"Vestavia, ",AL,35243,(205) 969-1443,NA,Pianos & Organs
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
D-Keys Lessons,3833 12th Ct S Apt A-2,"Birmingham, ",AL,35222,(218) 499-9024,NA,Music Instruction-Instrumental
Jennifer's Piano Studio,655 Mountain View Ln,"Columbiana, ",AL,35051,(205) 434-3494,http://www.jenniferspiano.com,Music Instruction-Instrumental
Music Plus Voice,3833 Overton Manor Ln,"Vestavia, ",AL,35243,(205) 969-1443,NA,Music Instruction-Vocal
Piano Barn,2998 Phillips Rd,"Bessemer, ",AL,35022,(205) 441-4038,NA,"Pianos & Organ-Tuning, Repair &..."
Homewood Note's Music Lessons,101 Leaf Lake Blvd,"Birmingham, ",AL,35211,(205) 317-3796,NA,Music Instruction-Instrumental
Bob Franklin Organ Service,411 Chadwick Cir,"Helena, ",AL,35080,(205) 444-0112,NA,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Piano Tuning,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,NA,Pianos & OrgansMusical Instruments
Ellis Piano & Organ Inc,1550 Montgomery Hwy,"Birmingham, ",AL,35216,(205) 979-4463,http://www.ellispiano.com,Pianos & OrgansMusic SheetMusic Stores
Forbes Piano And Organ Company,3048 Independence Dr,"Birmingham, ",AL,35209,(205) 879-4154,http://www.domains.googlesyndication.com/apps/domainpark/domainpark.cgi?hl=&client=&domain_name=ww2.forbesorgan.com&output=html&channel=,Pianos & OrgansMusical Instruments
Alabama Piano Gallery,1425 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-3331,http://www.alabamapianogallery.com,Pianos & OrgansMusical Instruments
Forbes Organ Company,2624 Acton Rd,"Vestavia, ",AL,35243,(205) 298-8007,NA,Pianos & Organs
Larry Russo Piano Studio,1501 Yorkmont Cir,"Vestavia, ",AL,35226,(205) 823-3232,NA,Music Instruction-Instrumental
Duke School of Music,201-D Yeager Parkway,"Pelham, ",AL,35124,(205) 434-0599,http://www.frettedfingers.com,Bands & Orchestras
G-Clef Notes Music Academy,2508 Mallard Square,"Birmingham, ",AL,35216,(205) 563-8238,NA,Recording Service-Sound & Video
Gray Buddy Music Center,6325 Old Montgomery Hwy,"Tuscaloosa, ",AL,35405,(205) 345-1296,http://buddygrayfire.com,"Pianos & Organ-Tuning, Repair &..."
Buddy Gray Music Center,1480 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-0482,NA,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,4647 Highway 280,"Birmingham, ",AL,35242,(205) 582-0847,http://www.artsmusicshop.com/,Musical Instruments
Huggins Piano Service,3718 32nd St,"Tuscaloosa, ",AL,35401,(205) 349-1872,NA,Pianos & OrgansMusical Instruments
Music Plus & Piano,3833 Overton Manor Trl,"Vestavia, ",AL,35243,(205) 969-1443,NA,Pianos & Organs
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
D-Keys Lessons,3833 12th Ct S Apt A-2,"Birmingham, ",AL,35222,(218) 499-9024,NA,Music Instruction-Instrumental
Jennifer's Piano Studio,655 Mountain View Ln,"Columbiana, ",AL,35051,(205) 434-3494,http://www.jenniferspiano.com,Music Instruction-Instrumental
Music Plus Voice,3833 Overton Manor Ln,"Vestavia, ",AL,35243,(205) 969-1443,NA,Music Instruction-Vocal
John Lee's Piano Repair,1074 Bartley Rd,"Lagrange, ",GA,30241,(706) 882-7502,NA,"Pianos & Organ-Tuning, Repair &..."
Spicers Music,2140 E University Dr,"Auburn, ",AL,36830,(334) 329-7529,http://www.spicersmusic.com,Music SheetMusic Stores
Everything Musical,2400 W Britt David Rd,"Columbus, ",GA,31909,(706) 323-1809,http://www.realpagessites.com/everythingmusical,Musical Instrument Supplies &...
Colaianni Music Co Inc,2400 W Britt David Rd,"Columbus, ",GA,31909,(706) 323-1809,http://everythingmusical.biz,Musical Instruments-Repair
Mazur Piano Service,1501 19th St,"Columbus, ",GA,31901,(706) 322-1365,http://tuneapiano.com,"Pianos & Organ-Tuning, Repair &..."
Jim Hill Piano Tuning & Repair,1350 Lee Road 208,"Phenix City, ",AL,36870,(334) 297-4702,http://www.hillpianoservice.com,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,NA,NA,NA,NA,(800) 341-2787,http://www.artsmusicshop.com,Musical Instruments
Joey Hall Piano Tuning,NA,NA,NA,NA,(256) 233-6254,NA,"Pianos & Organ-Tuning, Repair &..."
Eddie Jones Piano Tuning & Rebuild,NA,NA,NA,NA,(256) 350-3838,NA,Pianos & Organs
Boaz Music & Sound,NA,NA,NA,NA,(256) 593-5080,NA,Pianos & OrgansMusical Instruments
"Hardman Piano Services, LLC",202 Montecello Dr,"Scottsboro, ",AL,35768,(256) 574-4761,http://www.whardman.com,Pianos & OrgansMusical Instruments
Wendell Smith Pianos,319 Holly Hl,"Arab, ",AL,35016,(256) 738-5443,NA,Pianos & Organs
Final Finish Inc,200 Kohler Rd SE,"Huntsville, ",AL,35803,(256) 883-7776,http://www.finalfinishhuntsville.com,Furniture Repair & Refinish
Troy Nolen,5022 Dale Rd SE,"Huntsville, ",AL,35803,(256) 883-1912,NA,"Pianos & Organ-Tuning, Repair &..."
2565059215,7445 Scenic Highway,"Gadsden, ",AL,35904,(256) 399-7821,NA,"Pianos & Organ-Tuning, Repair &..."
AB Stephens Music and Game Rooms,2828 Drake Ave SW,"Huntsville, ",AL,35805,(256) 880-1234,http://abstephens.com,Pianos & OrgansVideo Games
Furniture Medic By Steve & Corinne Healy,13302 Hyde Park SW,"Huntsville, ",AL,35803,(256) 882-9298,http://fmbyhealy.com,Pianos & OrgansCleaning Contractors
Piano Gallery,3607 Memorial Pkwy SW,"Huntsville, ",AL,35801,(256) 830-0888,NA,Pianos & Organs
Lou Thiry Piano Tech,1709 McCullough Ave NE,"Huntsville, ",AL,35801,(256) 536-7616,http://ltpianotech.com,"Pianos & Organ-Tuning, Repair &..."
Emiron Music Inc,NA,NA,NA,NA,(256) 353-0772,http://www.emironmusic.com,Sound Systems & Equipment
Eddie Jones Piano Tuning & Rebuild,NA,NA,NA,NA,NA,NA,NA
Buddy Gray Music Center,NA,"Vestavia Hills, ",AL,35405,(205) 822-0482,NA,Flooring Installation Equipment &...
Dove Electronics Certified Organ & Keyboard Service,NA,NA,NA,NA,(205) 647-1511,NA,Musical Instruments-Repair
Kannon Piano Service,NA,"Moody, ",AL,35004,(205) 960-8583,NA,"Pianos & Organ-Tuning, Repair &..."
Piano Tuner/ Techician,NA,"Birmingham, ",AL,35217,(205) 480-5583,NA,"Pianos & Organ-Tuning, Repair &..."
Robertson Piano,NA,NA,NA,NA,(205) 693-9963,http://www.robertsonpianotuning.com,"Pianos & Organ-Tuning, Repair &..."
Professional Results Piano Tuning,NA,NA,NA,NA,(205) 617-3936,http://proresultspiano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Artvisions Media Arts Associates,NA,"Homewood, ",AL,35209,(205) 945-8324,NA,"Pianos & Organ-Tuning, Repair &..."
Dove Electronics Certified Organ & Keyboard Service,NA,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
Professional Results Piano,3929 Rock Ridge Rd,"Irondale, ",AL,35210,(205) 617-3936,http://proresultsplano.vpweb.com,"Pianos & Organ-Tuning, Repair &..."
Art's Music Shop Inc,4647 Highway 280,"Birmingham, ",AL,35242,(205) 995-8376,http://www.artsmusicshop.com,Pianos & Organs
Forbes Piano And Organ Company,3048 Independence Dr,"Birmingham, ",AL,35209,(205) 879-4154,http://www.domains.googlesyndication.com/apps/domainpark/domainpark.cgi?hl=&client=&domain_name=ww2.forbesorgan.com&output=html&channel=,Pianos & OrgansMusical Instruments
Alabama Piano Gallery,1425 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-3331,http://www.alabamapianogallery.com,Pianos & OrgansMusical Instruments
Music Plus & Piano,3833 Overton Manor Trl,"Vestavia, ",AL,35243,(205) 969-1443,NA,Pianos & Organs
Forbes Organ Company,2624 Acton Rd,"Vestavia, ",AL,35243,(205) 298-8007,NA,Pianos & Organs
Love's Piano Inc,727 Main St,"Gardendale, ",AL,35071,(205) 631-2987,http://www.lovespianoinc.com,"Pianos & Organ-Tuning, Repair &..."
D-Keys Lessons,3833 12th Ct S Apt A-2,"Birmingham, ",AL,35222,(218) 499-9024,NA,Music Instruction-Instrumental
Music Plus Voice,3833 Overton Manor Ln,"Vestavia, ",AL,35243,(205) 969-1443,NA,Music Instruction-Vocal
Ellis Piano & Organ Inc,1550 Montgomery Hwy,"Birmingham, ",AL,35216,(205) 979-4463,http://www.ellispiano.com,Pianos & OrgansMusic SheetMusic Stores
Larry Russo Piano Studio,1501 Yorkmont Cir,"Vestavia, ",AL,35226,(205) 823-3232,NA,Music Instruction-Instrumental
Jennifer's Piano Studio,655 Mountain View Ln,"Columbiana, ",AL,35051,(205) 434-3494,http://www.jenniferspiano.com,Music Instruction-Instrumental
Bob Franklin Organ Service,411 Chadwick Cir,"Helena, ",AL,35080,(205) 444-0112,NA,"Pianos & Organ-Tuning, Repair &..."
G-Clef Notes Music Academy,2508 Mallard Square,"Birmingham, ",AL,35216,(205) 563-8238,NA,Recording Service-Sound & Video
Buddy Gray Music Center,1480 Montgomery Hwy,"Vestavia, ",AL,35216,(205) 822-0482,NA,"Pianos & Organ-Tuning, Repair &..."
Alabama Piano Craftsmen,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 492-2238,NA,"Pianos & Organ-Tuning, Repair &..."
Harrell Restorations,1074 Deaver Walker Rd,"Trafford, ",AL,35172,(205) 681-2422,NA,"Pianos & Organ-Tuning, Repair &..."
Musicrafts,13267 State Highway 160,"Cleveland, ",AL,35049,(205) 559-7414,http://www.rmtoriginals.com,"Pianos & Organ-Tuning, Repair &..."
Piano Barn,2998 Phillips Rd,"Bessemer, ",AL,35022,(205) 441-4038,NA,"Pianos & Organ-Tuning, Repair &..."
Homewood Note's Music Lessons,101 Leaf Lake Blvd,"Birmingham, ",AL,35211,(205) 317-3796,NA,Music Instruction-Instrumental
Duke School of Music,201-D Yeager Parkway,"Pelham, ",AL,35124,(205) 434-0599,http://www.frettedfingers.com,Bands & Orchestras
Dove Electronics Certified,1370 Long Leaf Trl,"Warrior, ",AL,35180,(205) 647-1511,NA,"Pianos & Organ-Tuning, Repair &..."
